sale_date,product_name,category,quantity,unit_price,revenue,base_price,discount_pct,event,campaign,day_of_week,month,is_weekend
2024-09-16,Premium Dates 500g,Dried Fruits,24,25.0,600.0,25,0,,,Monday,9,False
2024-09-17,Premium Dates 500g,Dried Fruits,33,25.0,825.0,25,0,,,Tuesday,9,False
2024-09-18,Premium Dates 500g,Dried Fruits,31,25.0,775.0,25,0,,,Wednesday,9,False
2024-09-19,Premium Dates 500g,Dried Fruits,33,25.0,825.0,25,0,,,Thursday,9,False
2024-09-20,Premium Dates 500g,Dried Fruits,37,25.0,925.0,25,0,,,Friday,9,True
2024-09-21,Premium Dates 500g,Dried Fruits,31,25.0,775.0,25,0,,,Saturday,9,True
2024-09-22,Premium Dates 500g,Dried Fruits,35,25.0,875.0,25,0,,,Sunday,9,False
2024-09-23,Premium Dates 500g,Dried Fruits,27,25.0,675.0,25,0,,,Monday,9,False
2024-09-24,Premium Dates 500g,Dried Fruits,27,25.0,675.0,25,0,,,Tuesday,9,False
2024-09-25,Premium Dates 500g,Dried Fruits,35,25.0,875.0,25,0,,,Wednesday,9,False
2024-09-26,Premium Dates 500g,Dried Fruits,25,25.0,625.0,25,0,,,Thursday,9,False
2024-09-27,Premium Dates 500g,Dried Fruits,34,25.0,850.0,25,0,,,Friday,9,True
2024-09-28,Premium Dates 500g,Dried Fruits,31,25.0,775.0,25,0,,,Saturday,9,True
2024-09-29,Premium Dates 500g,Dried Fruits,11,25.0,275.0,25,0,,,Sunday,9,False
2024-09-30,Premium Dates 500g,Dried Fruits,31,25.0,775.0,25,0,,,Monday,9,False
2024-10-01,Premium Dates 500g,Dried Fruits,37,25.0,925.0,25,0,,,Tuesday,10,False
2024-10-02,Premium Dates 500g,Dried Fruits,30,25.0,750.0,25,0,,,Wednesday,10,False
2024-10-03,Premium Dates 500g,Dried Fruits,38,25.0,950.0,25,0,,,Thursday,10,False
2024-10-04,Premium Dates 500g,Dried Fruits,43,25.0,1075.0,25,0,,,Friday,10,True
2024-10-05,Premium Dates 500g,Dried Fruits,34,25.0,850.0,25,0,,,Saturday,10,True
2024-10-06,Premium Dates 500g,Dried Fruits,26,25.0,650.0,25,0,,,Sunday,10,False
2024-10-07,Premium Dates 500g,Dried Fruits,21,25.0,525.0,25,0,,,Monday,10,False
2024-10-08,Premium Dates 500g,Dried Fruits,24,25.0,600.0,25,0,,,Tuesday,10,False
2024-10-09,Premium Dates 500g,Dried Fruits,31,25.0,775.0,25,0,,,Wednesday,10,False
2024-10-10,Premium Dates 500g,Dried Fruits,34,25.0,850.0,25,0,,,Thursday,10,False
2024-10-11,Premium Dates 500g,Dried Fruits,35,25.0,875.0,25,0,,,Friday,10,True
2024-10-12,Premium Dates 500g,Dried Fruits,50,25.0,1250.0,25,0,,,Saturday,10,True
2024-10-13,Premium Dates 500g,Dried Fruits,28,25.0,700.0,25,0,,,Sunday,10,False
2024-10-14,Premium Dates 500g,Dried Fruits,36,25.0,900.0,25,0,,,Monday,10,False
2024-10-15,Premium Dates 500g,Dried Fruits,32,25.0,800.0,25,0,,,Tuesday,10,False
2024-10-16,Premium Dates 500g,Dried Fruits,30,25.0,750.0,25,0,,,Wednesday,10,False
2024-10-17,Premium Dates 500g,Dried Fruits,42,25.0,1050.0,25,0,,,Thursday,10,False
2024-10-18,Premium Dates 500g,Dried Fruits,43,25.0,1075.0,25,0,,,Friday,10,True
2024-10-19,Premium Dates 500g,Dried Fruits,34,25.0,850.0,25,0,,,Saturday,10,True
2024-10-20,Premium Dates 500g,Dried Fruits,31,25.0,775.0,25,0,,,Sunday,10,False
2024-10-21,Premium Dates 500g,Dried Fruits,24,25.0,600.0,25,0,,,Monday,10,False
2024-10-22,Premium Dates 500g,Dried Fruits,32,25.0,800.0,25,0,,,Tuesday,10,False
2024-10-23,Premium Dates 500g,Dried Fruits,35,25.0,875.0,25,0,,,Wednesday,10,False
2024-10-24,Premium Dates 500g,Dried Fruits,38,25.0,950.0,25,0,,,Thursday,10,False
2024-10-25,Premium Dates 500g,Dried Fruits,34,25.0,850.0,25,0,,,Friday,10,True
2024-10-26,Premium Dates 500g,Dried Fruits,40,25.0,1000.0,25,0,,,Saturday,10,True
2024-10-27,Premium Dates 500g,Dried Fruits,22,25.0,550.0,25,0,,,Sunday,10,False
2024-10-28,Premium Dates 500g,Dried Fruits,24,25.0,600.0,25,0,,,Monday,10,False
2024-10-29,Premium Dates 500g,Dried Fruits,30,25.0,750.0,25,0,,,Tuesday,10,False
2024-10-30,Premium Dates 500g,Dried Fruits,28,25.0,700.0,25,0,,,Wednesday,10,False
2024-10-31,Premium Dates 500g,Dried Fruits,24,25.0,600.0,25,0,,,Thursday,10,False
2024-11-01,Premium Dates 500g,Dried Fruits,9,25.0,225.0,25,0,,,Friday,11,True
2024-11-02,Premium Dates 500g,Dried Fruits,39,25.0,975.0,25,0,,,Saturday,11,True
2024-11-03,Premium Dates 500g,Dried Fruits,28,25.0,700.0,25,0,,,Sunday,11,False
2024-11-04,Premium Dates 500g,Dried Fruits,38,25.0,950.0,25,0,,,Monday,11,False
2024-11-05,Premium Dates 500g,Dried Fruits,27,25.0,675.0,25,0,,,Tuesday,11,False
2024-11-06,Premium Dates 500g,Dried Fruits,29,25.0,725.0,25,0,,,Wednesday,11,False
2024-11-07,Premium Dates 500g,Dried Fruits,34,25.0,850.0,25,0,,,Thursday,11,False
2024-11-08,Premium Dates 500g,Dried Fruits,40,25.0,1000.0,25,0,,,Friday,11,True
2024-11-09,Premium Dates 500g,Dried Fruits,38,25.0,950.0,25,0,,,Saturday,11,True
2024-11-10,Premium Dates 500g,Dried Fruits,30,25.0,750.0,25,0,,,Sunday,11,False
2024-11-11,Premium Dates 500g,Dried Fruits,34,25.0,850.0,25,0,,,Monday,11,False
2024-11-12,Premium Dates 500g,Dried Fruits,33,25.0,825.0,25,0,,,Tuesday,11,False
2024-11-13,Premium Dates 500g,Dried Fruits,27,25.0,675.0,25,0,,,Wednesday,11,False
2024-11-14,Premium Dates 500g,Dried Fruits,28,25.0,700.0,25,0,,,Thursday,11,False
2024-11-15,Premium Dates 500g,Dried Fruits,38,25.0,950.0,25,0,,,Friday,11,True
2024-11-16,Premium Dates 500g,Dried Fruits,40,25.0,1000.0,25,0,,,Saturday,11,True
2024-11-17,Premium Dates 500g,Dried Fruits,29,25.0,725.0,25,0,,,Sunday,11,False
2024-11-18,Premium Dates 500g,Dried Fruits,7,25.0,175.0,25,0,,,Monday,11,False
2024-11-19,Premium Dates 500g,Dried Fruits,33,25.0,825.0,25,0,,,Tuesday,11,False
2024-11-20,Premium Dates 500g,Dried Fruits,29,25.0,725.0,25,0,,,Wednesday,11,False
2024-11-21,Premium Dates 500g,Dried Fruits,21,25.0,525.0,25,0,,,Thursday,11,False
2024-11-22,Premium Dates 500g,Dried Fruits,39,25.0,975.0,25,0,,,Friday,11,True
2024-11-23,Premium Dates 500g,Dried Fruits,46,25.0,1150.0,25,0,,,Saturday,11,True
2024-11-24,Premium Dates 500g,Dried Fruits,25,25.0,625.0,25,0,,,Sunday,11,False
2024-11-25,Premium Dates 500g,Dried Fruits,28,25.0,700.0,25,0,,,Monday,11,False
2024-11-26,Premium Dates 500g,Dried Fruits,22,25.0,550.0,25,0,,,Tuesday,11,False
2024-11-27,Premium Dates 500g,Dried Fruits,22,25.0,550.0,25,0,,,Wednesday,11,False
2024-11-28,Premium Dates 500g,Dried Fruits,27,25.0,675.0,25,0,,,Thursday,11,False
2024-11-29,Premium Dates 500g,Dried Fruits,42,25.0,1050.0,25,0,,,Friday,11,True
2024-11-30,Premium Dates 500g,Dried Fruits,38,25.0,950.0,25,0,,,Saturday,11,True
2024-12-01,Premium Dates 500g,Dried Fruits,34,25.0,850.0,25,0,,,Sunday,12,False
2024-12-02,Premium Dates 500g,Dried Fruits,15,25.0,375.0,25,0,,,Monday,12,False
2024-12-03,Premium Dates 500g,Dried Fruits,25,25.0,625.0,25,0,,,Tuesday,12,False
2024-12-04,Premium Dates 500g,Dried Fruits,32,25.0,800.0,25,0,,,Wednesday,12,False
2024-12-05,Premium Dates 500g,Dried Fruits,36,25.0,900.0,25,0,,,Thursday,12,False
2024-12-06,Premium Dates 500g,Dried Fruits,44,25.0,1100.0,25,0,,,Friday,12,True
2024-12-07,Premium Dates 500g,Dried Fruits,40,25.0,1000.0,25,0,,,Saturday,12,True
2024-12-08,Premium Dates 500g,Dried Fruits,34,25.0,850.0,25,0,,,Sunday,12,False
2024-12-09,Premium Dates 500g,Dried Fruits,25,25.0,625.0,25,0,,,Monday,12,False
2024-12-10,Premium Dates 500g,Dried Fruits,24,25.0,600.0,25,0,,,Tuesday,12,False
2024-12-11,Premium Dates 500g,Dried Fruits,26,25.0,650.0,25,0,,,Wednesday,12,False
2024-12-12,Premium Dates 500g,Dried Fruits,29,25.0,725.0,25,0,,,Thursday,12,False
2024-12-13,Premium Dates 500g,Dried Fruits,47,25.0,1175.0,25,0,,,Friday,12,True
2024-12-14,Premium Dates 500g,Dried Fruits,39,25.0,975.0,25,0,,,Saturday,12,True
2024-12-15,Premium Dates 500g,Dried Fruits,29,25.0,725.0,25,0,,,Sunday,12,False
2024-12-16,Premium Dates 500g,Dried Fruits,29,25.0,725.0,25,0,,,Monday,12,False
2024-12-17,Premium Dates 500g,Dried Fruits,22,25.0,550.0,25,0,,,Tuesday,12,False
2024-12-18,Premium Dates 500g,Dried Fruits,27,25.0,675.0,25,0,,,Wednesday,12,False
2024-12-19,Premium Dates 500g,Dried Fruits,25,25.0,625.0,25,0,,,Thursday,12,False
2024-12-20,Premium Dates 500g,Dried Fruits,51,25.0,1275.0,25,0,Christmas 2024,,Friday,12,True
2024-12-21,Premium Dates 500g,Dried Fruits,41,25.0,1025.0,25,0,Christmas 2024,,Saturday,12,True
2024-12-22,Premium Dates 500g,Dried Fruits,36,25.0,900.0,25,0,Christmas 2024,,Sunday,12,False
2024-12-23,Premium Dates 500g,Dried Fruits,22,25.0,550.0,25,0,Christmas 2024,,Monday,12,False
2024-12-24,Premium Dates 500g,Dried Fruits,39,25.0,975.0,25,0,Christmas 2024,,Tuesday,12,False
2024-12-25,Premium Dates 500g,Dried Fruits,42,25.0,1050.0,25,0,Christmas 2024,,Wednesday,12,False
2024-12-26,Premium Dates 500g,Dried Fruits,34,25.0,850.0,25,0,Christmas 2024,,Thursday,12,False
2024-12-27,Premium Dates 500g,Dried Fruits,35,25.0,875.0,25,0,,,Friday,12,True
2024-12-28,Premium Dates 500g,Dried Fruits,49,25.0,1225.0,25,0,,,Saturday,12,True
2024-12-29,Premium Dates 500g,Dried Fruits,30,25.0,750.0,25,0,,,Sunday,12,False
2024-12-30,Premium Dates 500g,Dried Fruits,26,25.0,650.0,25,0,,,Monday,12,False
2024-12-31,Premium Dates 500g,Dried Fruits,25,25.0,625.0,25,0,,,Tuesday,12,False
2025-01-01,Premium Dates 500g,Dried Fruits,29,17.5,507.5,25,30,,New Year Flash Sale 2025,Wednesday,1,False
2025-01-02,Premium Dates 500g,Dried Fruits,23,17.5,402.5,25,30,,New Year Flash Sale 2025,Thursday,1,False
2025-01-03,Premium Dates 500g,Dried Fruits,16,17.5,280.0,25,30,,New Year Flash Sale 2025,Friday,1,True
2025-01-04,Premium Dates 500g,Dried Fruits,38,17.5,665.0,25,30,,New Year Flash Sale 2025,Saturday,1,True
2025-01-05,Premium Dates 500g,Dried Fruits,27,17.5,472.5,25,30,,New Year Flash Sale 2025,Sunday,1,False
2025-01-06,Premium Dates 500g,Dried Fruits,29,25.0,725.0,25,0,,,Monday,1,False
2025-01-07,Premium Dates 500g,Dried Fruits,27,25.0,675.0,25,0,,,Tuesday,1,False
2025-01-08,Premium Dates 500g,Dried Fruits,24,25.0,600.0,25,0,,,Wednesday,1,False
2025-01-09,Premium Dates 500g,Dried Fruits,10,25.0,250.0,25,0,,,Thursday,1,False
2025-01-10,Premium Dates 500g,Dried Fruits,33,25.0,825.0,25,0,,,Friday,1,True
2025-01-11,Premium Dates 500g,Dried Fruits,45,25.0,1125.0,25,0,,,Saturday,1,True
2025-01-12,Premium Dates 500g,Dried Fruits,31,25.0,775.0,25,0,,,Sunday,1,False
2025-01-13,Premium Dates 500g,Dried Fruits,20,25.0,500.0,25,0,,,Monday,1,False
2025-01-14,Premium Dates 500g,Dried Fruits,35,25.0,875.0,25,0,,,Tuesday,1,False
2025-01-15,Premium Dates 500g,Dried Fruits,25,25.0,625.0,25,0,,,Wednesday,1,False
2025-01-16,Premium Dates 500g,Dried Fruits,34,25.0,850.0,25,0,,,Thursday,1,False
2025-01-17,Premium Dates 500g,Dried Fruits,39,25.0,975.0,25,0,,,Friday,1,True
2025-01-18,Premium Dates 500g,Dried Fruits,44,25.0,1100.0,25,0,,,Saturday,1,True
2025-01-19,Premium Dates 500g,Dried Fruits,32,25.0,800.0,25,0,,,Sunday,1,False
2025-01-20,Premium Dates 500g,Dried Fruits,29,25.0,725.0,25,0,,,Monday,1,False
2025-01-21,Premium Dates 500g,Dried Fruits,29,25.0,725.0,25,0,,,Tuesday,1,False
2025-01-22,Premium Dates 500g,Dried Fruits,27,25.0,675.0,25,0,,,Wednesday,1,False
2025-01-23,Premium Dates 500g,Dried Fruits,34,25.0,850.0,25,0,,,Thursday,1,False
2025-01-24,Premium Dates 500g,Dried Fruits,44,25.0,1100.0,25,0,,,Friday,1,True
2025-01-25,Premium Dates 500g,Dried Fruits,28,25.0,700.0,25,0,,,Saturday,1,True
2025-01-26,Premium Dates 500g,Dried Fruits,29,25.0,725.0,25,0,,,Sunday,1,False
2025-01-27,Premium Dates 500g,Dried Fruits,25,25.0,625.0,25,0,,,Monday,1,False
2025-01-28,Premium Dates 500g,Dried Fruits,34,25.0,850.0,25,0,,,Tuesday,1,False
2025-01-29,Premium Dates 500g,Dried Fruits,27,25.0,675.0,25,0,,,Wednesday,1,False
2025-01-30,Premium Dates 500g,Dried Fruits,35,25.0,875.0,25,0,,,Thursday,1,False
2025-01-31,Premium Dates 500g,Dried Fruits,6,25.0,150.0,25,0,,,Friday,1,True
2025-02-01,Premium Dates 500g,Dried Fruits,43,25.0,1075.0,25,0,,,Saturday,2,True
2025-02-02,Premium Dates 500g,Dried Fruits,34,25.0,850.0,25,0,,,Sunday,2,False
2025-02-03,Premium Dates 500g,Dried Fruits,26,25.0,650.0,25,0,,,Monday,2,False
2025-02-04,Premium Dates 500g,Dried Fruits,33,25.0,825.0,25,0,,,Tuesday,2,False
2025-02-05,Premium Dates 500g,Dried Fruits,30,25.0,750.0,25,0,,,Wednesday,2,False
2025-02-06,Premium Dates 500g,Dried Fruits,35,25.0,875.0,25,0,,,Thursday,2,False
2025-02-07,Premium Dates 500g,Dried Fruits,34,25.0,850.0,25,0,,,Friday,2,True
2025-02-08,Premium Dates 500g,Dried Fruits,41,25.0,1025.0,25,0,,,Saturday,2,True
2025-02-09,Premium Dates 500g,Dried Fruits,36,25.0,900.0,25,0,,,Sunday,2,False
2025-02-10,Premium Dates 500g,Dried Fruits,32,25.0,800.0,25,0,,,Monday,2,False
2025-02-11,Premium Dates 500g,Dried Fruits,30,25.0,750.0,25,0,,,Tuesday,2,False
2025-02-12,Premium Dates 500g,Dried Fruits,33,25.0,825.0,25,0,,,Wednesday,2,False
2025-02-13,Premium Dates 500g,Dried Fruits,33,25.0,825.0,25,0,,,Thursday,2,False
2025-02-14,Premium Dates 500g,Dried Fruits,43,25.0,1075.0,25,0,,,Friday,2,True
2025-02-15,Premium Dates 500g,Dried Fruits,43,25.0,1075.0,25,0,,,Saturday,2,True
2025-02-16,Premium Dates 500g,Dried Fruits,28,25.0,700.0,25,0,,,Sunday,2,False
2025-02-17,Premium Dates 500g,Dried Fruits,19,25.0,475.0,25,0,,,Monday,2,False
2025-02-18,Premium Dates 500g,Dried Fruits,22,25.0,550.0,25,0,,,Tuesday,2,False
2025-02-19,Premium Dates 500g,Dried Fruits,38,25.0,950.0,25,0,,,Wednesday,2,False
2025-02-20,Premium Dates 500g,Dried Fruits,37,25.0,925.0,25,0,,,Thursday,2,False
2025-02-21,Premium Dates 500g,Dried Fruits,34,25.0,850.0,25,0,,,Friday,2,True
2025-02-22,Premium Dates 500g,Dried Fruits,33,25.0,825.0,25,0,,,Saturday,2,True
2025-02-23,Premium Dates 500g,Dried Fruits,26,25.0,650.0,25,0,,,Sunday,2,False
2025-02-24,Premium Dates 500g,Dried Fruits,27,25.0,675.0,25,0,,,Monday,2,False
2025-02-25,Premium Dates 500g,Dried Fruits,31,25.0,775.0,25,0,,,Tuesday,2,False
2025-02-26,Premium Dates 500g,Dried Fruits,23,25.0,575.0,25,0,,,Wednesday,2,False
2025-02-27,Premium Dates 500g,Dried Fruits,30,25.0,750.0,25,0,,,Thursday,2,False
2025-02-28,Premium Dates 500g,Dried Fruits,127,20.5,2603.5,25,18,Ramadan 2025,Ramadan Essentials 2025,Friday,2,True
2025-03-01,Premium Dates 500g,Dried Fruits,98,20.5,2009.0,25,18,Ramadan 2025,Ramadan Essentials 2025,Saturday,3,True
2025-03-02,Premium Dates 500g,Dried Fruits,68,20.5,1394.0,25,18,Ramadan 2025,Ramadan Essentials 2025,Sunday,3,False
2025-03-03,Premium Dates 500g,Dried Fruits,81,20.5,1660.5,25,18,Ramadan 2025,Ramadan Essentials 2025,Monday,3,False
2025-03-04,Premium Dates 500g,Dried Fruits,104,20.5,2132.0,25,18,Ramadan 2025,Ramadan Essentials 2025,Tuesday,3,False
2025-03-05,Premium Dates 500g,Dried Fruits,87,20.5,1783.5,25,18,Ramadan 2025,Ramadan Essentials 2025,Wednesday,3,False
2025-03-06,Premium Dates 500g,Dried Fruits,98,20.5,2009.0,25,18,Ramadan 2025,Ramadan Essentials 2025,Thursday,3,False
2025-03-07,Premium Dates 500g,Dried Fruits,84,20.5,1722.0,25,18,Ramadan 2025,Ramadan Essentials 2025,Friday,3,True
2025-03-08,Premium Dates 500g,Dried Fruits,111,20.5,2275.5,25,18,Ramadan 2025,Ramadan Essentials 2025,Saturday,3,True
2025-03-09,Premium Dates 500g,Dried Fruits,73,20.5,1496.5,25,18,Ramadan 2025,Ramadan Essentials 2025,Sunday,3,False
2025-03-10,Premium Dates 500g,Dried Fruits,76,20.5,1558.0,25,18,Ramadan 2025,Ramadan Essentials 2025,Monday,3,False
2025-03-11,Premium Dates 500g,Dried Fruits,76,20.5,1558.0,25,18,Ramadan 2025,Ramadan Essentials 2025,Tuesday,3,False
2025-03-12,Premium Dates 500g,Dried Fruits,96,20.5,1968.0,25,18,Ramadan 2025,Ramadan Essentials 2025,Wednesday,3,False
2025-03-13,Premium Dates 500g,Dried Fruits,84,20.5,1722.0,25,18,Ramadan 2025,Ramadan Essentials 2025,Thursday,3,False
2025-03-14,Premium Dates 500g,Dried Fruits,109,20.5,2234.5,25,18,Ramadan 2025,Ramadan Essentials 2025,Friday,3,True
2025-03-15,Premium Dates 500g,Dried Fruits,127,20.5,2603.5,25,18,Ramadan 2025,Ramadan Essentials 2025,Saturday,3,True
2025-03-16,Premium Dates 500g,Dried Fruits,71,20.5,1455.5,25,18,Ramadan 2025,Ramadan Essentials 2025,Sunday,3,False
2025-03-17,Premium Dates 500g,Dried Fruits,73,20.5,1496.5,25,18,Ramadan 2025,Ramadan Essentials 2025,Monday,3,False
2025-03-18,Premium Dates 500g,Dried Fruits,99,20.5,2029.5,25,18,Ramadan 2025,Ramadan Essentials 2025,Tuesday,3,False
2025-03-19,Premium Dates 500g,Dried Fruits,79,20.5,1619.5,25,18,Ramadan 2025,Ramadan Essentials 2025,Wednesday,3,False
2025-03-20,Premium Dates 500g,Dried Fruits,70,20.5,1435.0,25,18,Ramadan 2025,Ramadan Essentials 2025,Thursday,3,False
2025-03-21,Premium Dates 500g,Dried Fruits,121,20.5,2480.5,25,18,Ramadan 2025,Ramadan Essentials 2025,Friday,3,True
2025-03-22,Premium Dates 500g,Dried Fruits,116,20.5,2378.0,25,18,Ramadan 2025,Ramadan Essentials 2025,Saturday,3,True
2025-03-23,Premium Dates 500g,Dried Fruits,71,20.5,1455.5,25,18,Ramadan 2025,Ramadan Essentials 2025,Sunday,3,False
2025-03-24,Premium Dates 500g,Dried Fruits,74,20.5,1517.0,25,18,Ramadan 2025,Ramadan Essentials 2025,Monday,3,False
2025-03-25,Premium Dates 500g,Dried Fruits,115,20.5,2357.5,25,18,Ramadan 2025,Ramadan Essentials 2025,Tuesday,3,False
2025-03-26,Premium Dates 500g,Dried Fruits,117,20.5,2398.5,25,18,Ramadan 2025,Ramadan Essentials 2025,Wednesday,3,False
2025-03-27,Premium Dates 500g,Dried Fruits,83,20.5,1701.5,25,18,Ramadan 2025,Ramadan Essentials 2025,Thursday,3,False
2025-03-28,Premium Dates 500g,Dried Fruits,96,20.5,1968.0,25,18,Ramadan 2025,Ramadan Essentials 2025,Friday,3,True
2025-03-29,Premium Dates 500g,Dried Fruits,78,20.5,1599.0,25,18,Ramadan 2025,Ramadan Essentials 2025,Saturday,3,True
2025-03-30,Premium Dates 500g,Dried Fruits,32,25.0,800.0,25,0,Eid Al-Fitr 2025,,Sunday,3,False
2025-03-31,Premium Dates 500g,Dried Fruits,36,25.0,900.0,25,0,Eid Al-Fitr 2025,,Monday,3,False
2025-04-01,Premium Dates 500g,Dried Fruits,37,25.0,925.0,25,0,Eid Al-Fitr 2025,,Tuesday,4,False
2025-04-02,Premium Dates 500g,Dried Fruits,24,25.0,600.0,25,0,,,Wednesday,4,False
2025-04-03,Premium Dates 500g,Dried Fruits,32,25.0,800.0,25,0,,,Thursday,4,False
2025-04-04,Premium Dates 500g,Dried Fruits,40,25.0,1000.0,25,0,,,Friday,4,True
2025-04-05,Premium Dates 500g,Dried Fruits,39,25.0,975.0,25,0,,,Saturday,4,True
2025-04-06,Premium Dates 500g,Dried Fruits,25,25.0,625.0,25,0,,,Sunday,4,False
2025-04-07,Premium Dates 500g,Dried Fruits,22,25.0,550.0,25,0,,,Monday,4,False
2025-04-08,Premium Dates 500g,Dried Fruits,38,25.0,950.0,25,0,,,Tuesday,4,False
2025-04-09,Premium Dates 500g,Dried Fruits,35,25.0,875.0,25,0,,,Wednesday,4,False
2025-04-10,Premium Dates 500g,Dried Fruits,33,25.0,825.0,25,0,,,Thursday,4,False
2025-04-11,Premium Dates 500g,Dried Fruits,32,25.0,800.0,25,0,,,Friday,4,True
2025-04-12,Premium Dates 500g,Dried Fruits,33,25.0,825.0,25,0,,,Saturday,4,True
2025-04-13,Premium Dates 500g,Dried Fruits,30,25.0,750.0,25,0,,,Sunday,4,False
2025-04-14,Premium Dates 500g,Dried Fruits,26,25.0,650.0,25,0,,,Monday,4,False
2025-04-15,Premium Dates 500g,Dried Fruits,20,25.0,500.0,25,0,,,Tuesday,4,False
2025-04-16,Premium Dates 500g,Dried Fruits,25,25.0,625.0,25,0,,,Wednesday,4,False
2025-04-17,Premium Dates 500g,Dried Fruits,29,25.0,725.0,25,0,,,Thursday,4,False
2025-04-18,Premium Dates 500g,Dried Fruits,40,25.0,1000.0,25,0,,,Friday,4,True
2025-04-19,Premium Dates 500g,Dried Fruits,45,25.0,1125.0,25,0,,,Saturday,4,True
2025-04-20,Premium Dates 500g,Dried Fruits,35,25.0,875.0,25,0,,,Sunday,4,False
2025-04-21,Premium Dates 500g,Dried Fruits,24,25.0,600.0,25,0,,,Monday,4,False
2025-04-22,Premium Dates 500g,Dried Fruits,34,25.0,850.0,25,0,,,Tuesday,4,False
2025-04-23,Premium Dates 500g,Dried Fruits,30,25.0,750.0,25,0,,,Wednesday,4,False
2025-04-24,Premium Dates 500g,Dried Fruits,31,25.0,775.0,25,0,,,Thursday,4,False
2025-04-25,Premium Dates 500g,Dried Fruits,34,25.0,850.0,25,0,,,Friday,4,True
2025-04-26,Premium Dates 500g,Dried Fruits,34,25.0,850.0,25,0,,,Saturday,4,True
2025-04-27,Premium Dates 500g,Dried Fruits,19,25.0,475.0,25,0,,,Sunday,4,False
2025-04-28,Premium Dates 500g,Dried Fruits,24,25.0,600.0,25,0,,,Monday,4,False
2025-04-29,Premium Dates 500g,Dried Fruits,25,25.0,625.0,25,0,,,Tuesday,4,False
2025-04-30,Premium Dates 500g,Dried Fruits,27,25.0,675.0,25,0,,,Wednesday,4,False
2025-05-01,Premium Dates 500g,Dried Fruits,27,25.0,675.0,25,0,,,Thursday,5,False
2025-05-02,Premium Dates 500g,Dried Fruits,46,25.0,1150.0,25,0,,,Friday,5,True
2025-05-03,Premium Dates 500g,Dried Fruits,40,25.0,1000.0,25,0,,,Saturday,5,True
2025-05-04,Premium Dates 500g,Dried Fruits,31,25.0,775.0,25,0,,,Sunday,5,False
2025-05-05,Premium Dates 500g,Dried Fruits,25,25.0,625.0,25,0,,,Monday,5,False
2025-05-06,Premium Dates 500g,Dried Fruits,30,25.0,750.0,25,0,,,Tuesday,5,False
2025-05-07,Premium Dates 500g,Dried Fruits,31,25.0,775.0,25,0,,,Wednesday,5,False
2025-05-08,Premium Dates 500g,Dried Fruits,30,25.0,750.0,25,0,,,Thursday,5,False
2025-05-09,Premium Dates 500g,Dried Fruits,30,25.0,750.0,25,0,,,Friday,5,True
2025-05-10,Premium Dates 500g,Dried Fruits,31,25.0,775.0,25,0,,,Saturday,5,True
2025-05-11,Premium Dates 500g,Dried Fruits,25,25.0,625.0,25,0,,,Sunday,5,False
2025-05-12,Premium Dates 500g,Dried Fruits,28,25.0,700.0,25,0,,,Monday,5,False
2025-05-13,Premium Dates 500g,Dried Fruits,29,25.0,725.0,25,0,,,Tuesday,5,False
2025-05-14,Premium Dates 500g,Dried Fruits,26,25.0,650.0,25,0,,,Wednesday,5,False
2025-05-15,Premium Dates 500g,Dried Fruits,29,25.0,725.0,25,0,,,Thursday,5,False
2025-05-16,Premium Dates 500g,Dried Fruits,34,25.0,850.0,25,0,,,Friday,5,True
2025-05-17,Premium Dates 500g,Dried Fruits,44,25.0,1100.0,25,0,,,Saturday,5,True
2025-05-18,Premium Dates 500g,Dried Fruits,34,25.0,850.0,25,0,,,Sunday,5,False
2025-05-19,Premium Dates 500g,Dried Fruits,34,25.0,850.0,25,0,,,Monday,5,False
2025-05-20,Premium Dates 500g,Dried Fruits,34,25.0,850.0,25,0,,,Tuesday,5,False
2025-05-21,Premium Dates 500g,Dried Fruits,37,25.0,925.0,25,0,,,Wednesday,5,False
2025-05-22,Premium Dates 500g,Dried Fruits,30,25.0,750.0,25,0,,,Thursday,5,False
2025-05-23,Premium Dates 500g,Dried Fruits,36,25.0,900.0,25,0,,,Friday,5,True
2025-05-24,Premium Dates 500g,Dried Fruits,35,25.0,875.0,25,0,,,Saturday,5,True
2025-05-25,Premium Dates 500g,Dried Fruits,15,25.0,375.0,25,0,,,Sunday,5,False
2025-05-26,Premium Dates 500g,Dried Fruits,25,25.0,625.0,25,0,,,Monday,5,False
2025-05-27,Premium Dates 500g,Dried Fruits,34,25.0,850.0,25,0,,,Tuesday,5,False
2025-05-28,Premium Dates 500g,Dried Fruits,43,25.0,1075.0,25,0,,,Wednesday,5,False
2025-05-29,Premium Dates 500g,Dried Fruits,18,25.0,450.0,25,0,,,Thursday,5,False
2025-05-30,Premium Dates 500g,Dried Fruits,31,25.0,775.0,25,0,,,Friday,5,True
2025-05-31,Premium Dates 500g,Dried Fruits,43,25.0,1075.0,25,0,,,Saturday,5,True
2025-06-01,Premium Dates 500g,Dried Fruits,25,25.0,625.0,25,0,,,Sunday,6,False
2025-06-02,Premium Dates 500g,Dried Fruits,39,25.0,975.0,25,0,,,Monday,6,False
2025-06-03,Premium Dates 500g,Dried Fruits,31,25.0,775.0,25,0,,,Tuesday,6,False
2025-06-04,Premium Dates 500g,Dried Fruits,29,25.0,725.0,25,0,,,Wednesday,6,False
